review_length,rating,num_exclamation_marks,contains_question_mark,uppercase_ratio,helpful_votes,is_helpful
26,5,1,0,0.06481481481,0,0
26,5,0,0,0.02777777778,0,0
26,5,0,0,0.02307692308,0,0
26,5,0,0,0.0350877193,0,0
26,5,1,0,0.05042016807,0,0
26,5,1,0,0.04494382022,0,0
26,5,2,0,0.04166666667,0,0
26,5,0,0,0.01680672269,0,0
26,5,1,0,0.03603603604,1,0
26,5,0,0,0.01666666667,0,0
26,5,0,0,0.03773584906,1,0
26,5,0,0,0.01492537313,7,1
26,5,1,0,0.03703703704,0,0
26,5,0,0,0.04132231405,0,0
26,5,0,0,0.07476635514,2,0
26,5,0,0,0.02884615385,0,0
26,5,0,0,0.04672897196,0,0
26,5,1,0,0.02702702703,10,1
26,5,1,0,0.04761904762,0,0
26,5,0,0,1,8,1
25,1,1,0,0.08235294118,4,1
25,1,1,0,0.07142857143,3,1
25,1,0,0,0.04081632653,0,0
25,1,0,0,0.008474576271,0,0
25,1,1,0,0.1181818182,0,0
25,1,0,1,0.03636363636,8,1
25,2,0,0,0.0303030303,4,1
25,2,0,0,0.01785714286,0,0
25,3,0,0,0.09016393443,0,0
25,3,1,0,0,0,0
25,3,0,0,0.02040816327,0,0
25,3,0,0,0.1304347826,12,1
25,3,0,0,0.02752293578,2,0
25,3,0,0,0.04347826087,3,1
25,4,0,0,0.03305785124,1,0
25,4,0,0,0.0297029703,0,0
25,4,0,0,0.05607476636,4,1
25,4,0,0,0.03389830508,0,0
25,5,0,0,0.0618556701,0,0
25,5,0,0,0.04716981132,0,0
25,5,0,0,0.0404040404,5,1
25,5,0,0,0.06024096386,7,1
25,5,0,0,0.03539823009,7,1
25,5,0,0,0,1,0
25,5,0,0,0.02727272727,1,0
25,5,1,0,0.04395604396,0,0
25,5,0,0,0.08,2,0
25,5,0,0,0.05217391304,0,0
25,5,6,0,0.02830188679,0,0
25,5,0,0,0.02830188679,7,1
25,5,0,1,0.05714285714,0,0
25,5,0,0,0.02105263158,1,0
25,5,0,0,0.07216494845,4,1
25,5,2,0,0.03571428571,3,1
25,5,0,0,0.0297029703,1,0
25,5,0,0,0.024,0,0
25,5,0,0,0.06666666667,0,0
25,5,6,0,0.1009174312,0,0
25,5,0,0,0.0243902439,3,1
25,5,0,0,0.0297029703,0,0
25,5,0,0,0.02298850575,0,0
25,5,0,0,0.0406504065,0,0
25,5,0,0,0.04672897196,0,0
25,5,4,0,0.02912621359,7,1
25,5,0,0,0.0380952381,3,1
25,5,1,0,0.03333333333,0,0
25,5,0,0,0.02586206897,1,0
25,5,0,0,0.0406504065,1,0
25,5,0,0,0.07291666667,1,0
25,5,0,0,0.02912621359,0,0
25,5,1,0,0.01923076923,3,1
25,5,5,0,0.09022556391,1,0
25,5,3,0,0.04854368932,1,0
25,5,2,0,0.02040816327,0,0
25,5,0,0,0.05982905983,6,1
25,5,0,0,0.03389830508,0,0
25,5,1,0,0.07438016529,0,0
25,5,0,0,0.04301075269,3,1
25,5,0,0,0.07619047619,1,0
25,5,0,0,0.0198019802,3,1
24,1,0,1,0.01851851852,3,1
24,1,0,1,0.07142857143,5,1
24,1,0,1,0.01369863014,4,1
24,1,7,1,0.0198019802,0,0
24,2,0,0,0.02912621359,5,1
24,2,0,0,0.08474576271,6,1
24,2,0,0,0.08695652174,0,0
24,2,0,1,0.06,4,1
24,2,0,0,0.02222222222,0,0
24,4,0,0,0.03846153846,1,0
24,4,0,0,0.03669724771,3,1
24,4,0,0,0.03448275862,0,0
24,4,0,0,0.02586206897,0,0
24,4,0,0,0.02803738318,0,0
24,4,0,0,0.06422018349,3,1
24,4,0,0,0,0,0
24,5,0,0,0.02173913043,6,1
24,5,1,0,0,8,1
24,5,0,0,0.02105263158,0,0
24,5,0,0,0.02298850575,0,0
24,5,1,0,0.03846153846,0,0
24,5,2,0,0.0625,0,0
24,5,1,0,0.03488372093,5,1
24,5,0,0,0.01851851852,3,1
24,5,0,0,0.06976744186,1,0
24,5,5,0,0.06796116505,1,0
24,5,0,0,0.03333333333,2,0
24,5,0,0,0.04761904762,4,1
24,5,0,0,0.02912621359,1,0
24,5,0,0,0.075,3,1
24,5,5,0,0.03669724771,1,0
24,5,0,0,0.04587155963,0,0
24,5,0,0,0.0703125,0,0
24,5,1,0,0.01801801802,3,1
24,5,1,0,0.02542372881,0,0
24,5,0,0,0.02884615385,0,0
24,5,0,0,0.02325581395,0,0
24,5,0,0,0.0380952381,0,0
24,5,0,0,0.05607476636,7,1
24,5,0,0,0.009009009009,0,0
24,5,0,0,0.00826446281,135,1
24,5,1,0,0.0396039604,0,0
24,5,0,0,0.04210526316,0,0
24,5,1,0,0.04,0,0
24,5,1,0,0.02857142857,0,0
24,5,1,0,0.02884615385,0,0
24,5,1,0,0,3,1
24,5,2,0,0.03225806452,1,0
24,5,0,1,0.1138211382,0,0
24,5,0,0,0.01923076923,0,0
24,5,7,0,0.06422018349,0,0
24,5,0,0,0,0,0
24,5,2,0,0.0303030303,0,0
24,5,0,0,1,0,0
24,5,1,0,0.04716981132,4,1
24,5,1,0,0.03488372093,5,1
24,5,6,0,0.04081632653,0,0
24,5,1,0,0.02150537634,9,1
24,5,0,0,0.04597701149,1,0
24,5,0,0,0.05607476636,7,1
24,5,0,0,0.01960784314,0,0
24,5,0,0,0,0,0
23,1,1,1,0.03296703297,3,1
23,1,1,0,0.02608695652,5,1
23,1,0,0,0.02272727273,0,0
23,1,0,0,0.03529411765,1,0
23,1,0,0,0.02702702703,0,0
23,1,4,0,0.2765957447,0,0
23,2,0,0,0.2475247525,0,0
23,2,0,0,0.05376344086,16,1
23,2,0,0,0.0303030303,0,0
23,3,0,1,0.05714285714,0,0
23,3,0,0,0.03488372093,1,0
23,3,0,0,0.01923076923,4,1
23,3,0,0,0.02247191011,0,0
23,3,0,0,0.01960784314,0,0
23,3,0,0,0.08823529412,3,1
23,4,0,0,0.02272727273,0,0
23,4,1,0,0.04347826087,1,0
23,4,0,0,0.009433962264,3,1
23,4,0,0,0.03614457831,0,0
23,4,1,0,0,0,0
23,4,0,0,0.03333333333,1,0
23,5,3,0,0.0303030303,1,0
23,5,1,0,0.0306122449,0,0
23,5,0,0,0.0350877193,3,1
23,5,0,0,0.04494382022,0,0
23,5,0,0,0.03191489362,1,0
23,5,0,0,0.02631578947,0,0
23,5,0,0,0.05,1,0
23,5,3,0,0.02857142857,0,0
23,5,0,0,0.02325581395,0,0
23,5,1,0,0.0306122449,4,1
23,5,0,0,0.06730769231,0,0
23,5,0,0,0.03614457831,0,0
23,5,1,0,0.01052631579,1,0
23,5,0,0,0.02352941176,0,0
23,5,0,0,0.01075268817,0,0
23,5,0,0,0.03738317757,0,0
23,5,2,0,0.04301075269,0,0
23,5,0,0,0.01063829787,5,1
23,5,0,0,0.0404040404,0,0
23,5,0,0,0.05940594059,0,0
23,5,2,0,0.01869158879,1,0
23,5,0,0,0.02912621359,0,0
23,5,0,0,0.02247191011,3,1
23,5,0,0,0.04597701149,0,0
23,5,1,0,0.01111111111,0,0
23,5,1,0,0.04081632653,0,0
23,5,0,0,0.01123595506,0,0
23,5,0,0,0.02857142857,3,1
23,5,0,0,0.03157894737,0,0
23,5,1,0,0.06666666667,3,1
23,5,1,0,0.01851851852,1,0
23,5,0,0,0.03488372093,3,1
23,5,6,0,0.3181818182,3,1
23,5,0,0,0.03529411765,0,0
23,5,0,0,0.05555555556,4,1
23,5,0,0,0.04166666667,0,0
23,5,0,0,0,0,0
23,5,0,0,0.02150537634,5,1
23,5,0,0,0.0625,0,0
23,5,0,0,0.04,1,0
23,5,1,0,0.04761904762,0,0
23,5,2,0,0.05357142857,0,0
23,5,1,0,0.04651162791,0,0
23,5,0,0,0.05154639175,0,0
23,5,0,0,0,3,1
23,5,1,0,0.04761904762,4,1
22,1,0,0,1,1,0
22,1,0,0,0.02352941176,3,1
22,1,0,0,0.03333333333,0,0
22,1,0,1,0.05882352941,18,1
22,1,0,0,0.02941176471,3,1
22,2,0,0,0.04494382022,0,0
22,2,0,0,0.06024096386,0,0
22,2,0,0,0.03370786517,3,1
22,2,0,0,0.03370786517,3,1
22,2,6,0,0.03225806452,1,0
22,2,3,0,0.05,0,0
22,3,0,0,0.06024096386,0,0
22,3,0,0,0.03658536585,4,1
22,4,0,0,0.02105263158,0,0
22,4,0,0,0.02040816327,3,1
22,4,1,0,0.04225352113,1,0
22,4,0,0,0.0202020202,0,0
22,4,0,0,0.01801801802,4,1
22,4,1,0,0.0253164557,0,0
22,4,0,0,0.0119047619,2,0
22,4,0,0,0.03157894737,3,1
22,4,0,0,0.01904761905,0,0
22,4,0,0,0.025,4,1
22,4,1,0,0.02105263158,0,0
22,4,0,0,0.0618556701,0,0
22,4,0,0,0.02272727273,3,1
22,4,0,0,0.01904761905,5,1
22,4,0,0,0.04597701149,7,1
22,4,0,0,0.02247191011,4,1
22,4,0,0,0.02352941176,2,0
22,4,0,0,0.02247191011,4,1
22,5,1,0,0.025,9,1
22,5,0,0,0.06666666667,5,1
22,5,1,0,0.05555555556,0,0
22,5,0,0,0.03921568627,0,0
22,5,1,0,0.0253164557,4,1
22,5,0,0,0.01,0,0
22,5,1,0,0.05504587156,7,1
22,5,1,0,0.05494505495,4,1
22,5,0,0,0.02222222222,0,0
22,5,0,0,0.0612244898,0,0
22,5,3,0,0.0612244898,1,0
22,5,0,0,0,3,1
22,5,0,0,0.0404040404,3,1
22,5,1,0,0.01298701299,1,0
22,5,0,0,0.03370786517,0,0
22,5,0,0,0.03157894737,10,1
22,5,1,0,0.06315789474,0,0
22,5,1,0,0.01123595506,3,1
22,5,2,0,0.06976744186,0,0
22,5,0,0,0.07954545455,3,1
22,5,0,0,0.02631578947,0,0
22,5,0,1,0.02298850575,0,0
22,5,0,0,0.06666666667,5,1
22,5,0,0,0.01086956522,0,0
22,5,0,0,0.03846153846,2,0
22,5,1,0,0.03191489362,4,1
22,5,0,0,0.02830188679,1,0
22,5,0,0,0.02631578947,1,0
22,5,0,0,0.05813953488,4,1
22,5,0,0,0.06862745098,8,1
22,5,0,0,0.02325581395,3,1
22,5,2,0,0.03947368421,0,0
22,5,7,0,0.04761904762,0,0
22,5,2,0,0.02040816327,0,0
22,5,1,0,0.03125,11,1
22,5,0,0,0,0,0
22,5,0,0,0.0253164557,1,0
22,5,2,0,0.02040816327,0,0
22,5,0,0,0.05617977528,4,1
22,5,0,0,0.01923076923,0,0
22,5,0,0,0.03092783505,0,0
22,5,0,0,0.01923076923,3,1
22,5,0,0,0.03092783505,1,0
22,5,0,0,0.02298850575,0,0
22,5,1,0,0.06060606061,1,0
22,5,5,0,0.03703703704,1,0
22,5,0,0,0.0412371134,1,0
22,5,0,0,0.01315789474,0,0
22,5,0,0,0.04807692308,0,0
22,5,0,0,0.07692307692,0,0
22,5,1,0,0.0487804878,1,0
22,5,1,0,0.01960784314,0,0
22,5,0,0,0.03883495146,0,0
22,5,0,0,0.03092783505,1,0
21,1,0,0,0.03333333333,3,1
21,1,0,0,0.03846153846,9,1
21,1,0,0,0.03370786517,1,0
21,1,0,0,0.0375,3,1
21,2,0,0,0.04651162791,1,0
21,2,1,0,0.01449275362,3,1
21,2,0,0,0.04347826087,0,0
21,2,0,0,0.06756756757,5,1
21,2,0,1,0.03370786517,3,1
21,2,0,0,0.01904761905,2,0
21,3,4,0,0.08108108108,1,0
21,3,0,0,0.06097560976,0,0
21,3,0,0,0.0412371134,0,0
21,3,0,0,0.02298850575,2,0
21,3,0,1,0.06896551724,0,0
21,3,0,0,0.01298701299,1,0
21,4,1,0,0.04938271605,0,0
21,4,0,0,0.125,5,1
21,4,0,0,0.05208333333,0,0
21,4,0,0,0.0243902439,0,0
21,4,0,0,0.03448275862,6,1
21,5,0,0,0.0625,0,0
21,5,0,0,0.03370786517,3,1
21,5,0,0,0.0303030303,3,1
21,5,0,0,0.04081632653,0,0
21,5,0,0,0.04545454545,0,0
21,5,0,0,0.03571428571,0,0
21,5,0,0,0.04285714286,2,0
21,5,0,0,0.03738317757,0,0
21,5,1,0,0.08974358974,2,0
21,5,1,0,0,2,0
21,5,0,0,1,4,1
21,5,0,0,0.01960784314,6,1
21,5,1,0,0.01234567901,0,0
21,5,1,0,0.02352941176,0,0
21,5,0,0,0.01941747573,4,1
21,5,1,0,0.04444444444,0,0
21,5,1,0,0.07777777778,0,0
21,5,0,0,0.02631578947,3,1
21,5,0,0,0.08602150538,23,1
21,5,5,0,0.04210526316,0,0
21,5,0,0,0.01769911504,0,0
21,5,0,0,0.03658536585,0,0
21,5,0,0,0.08823529412,0,0
21,5,0,0,0.02380952381,1,0
21,5,0,0,0.03333333333,5,1
21,5,0,0,0.06666666667,0,0
21,5,0,0,0.12,0,0
21,5,1,0,0.04444444444,0,0
21,5,1,0,0.03603603604,0,0
21,5,0,0,0.05681818182,0,0
21,5,0,0,0.02857142857,1,0
21,5,1,0,0.04210526316,0,0
21,5,0,0,0.08333333333,0,0
21,5,1,0,0.05263157895,0,0
21,5,1,0,0.02777777778,3,1
21,5,1,0,0,0,0
21,5,1,0,0.03296703297,3,1
21,5,0,0,0.03703703704,0,0
21,5,0,0,0.06944444444,6,1
21,5,1,0,0.07291666667,0,0
21,5,0,0,0.08333333333,0,0
21,5,0,0,0.02564102564,3,1
20,1,0,0,0.02380952381,0,0
20,1,1,0,0.009900990099,0,0
20,1,0,0,0.03669724771,3,1
20,1,0,0,0.04901960784,0,0
20,1,0,0,0.02298850575,10,1
20,1,0,0,0.02564102564,2,0
20,2,0,0,0.03896103896,0,0
20,2,0,0,0.1260504202,0,0
20,3,0,0,0.02352941176,0,0
20,3,0,0,0.01282051282,3,1
20,3,0,0,0.02040816327,0,0
20,3,0,0,0.01176470588,5,1
20,3,1,0,0.01063829787,1,0
20,3,0,0,0.02666666667,6,1
20,3,0,0,0.1685393258,3,1
20,4,0,0,0.05882352941,0,0
20,4,0,0,0.02597402597,4,1
20,4,0,0,0.01136363636,0,0
20,4,0,0,0.02409638554,1,0
20,4,0,0,0.01388888889,0,0
20,4,0,0,0.07692307692,3,1
20,4,1,0,0.03225806452,0,0
20,4,4,0,0.04210526316,0,0
20,4,0,0,0,0,0
20,4,0,0,0.02380952381,9,1
20,5,0,0,0.01315789474,9,1
20,5,0,0,0.02702702703,1,0
20,5,0,0,0.04301075269,2,0
20,5,0,0,1,3,1
20,5,1,0,0.04819277108,6,1
20,5,1,0,0.02247191011,1,0
20,5,0,0,0.05128205128,1,0
20,5,0,0,0.04,0,0
20,5,1,0,0.04761904762,2,0
20,5,0,0,0.03658536585,0,0
20,5,0,0,0.02127659574,0,0
20,5,1,1,0.0297029703,0,0
20,5,0,0,0.03,0,0
20,5,0,0,0.0396039604,0,0
20,5,0,0,0.0303030303,0,0
20,5,1,0,0.01149425287,3,1
20,5,0,0,0.02564102564,3,1
20,5,1,0,0.02469135802,0,0
20,5,0,0,0,0,0
20,5,0,0,0.03333333333,0,0
20,5,5,0,0.04225352113,1,0
20,5,0,0,0.02666666667,5,1
20,5,2,0,0.03225806452,0,0
20,5,0,0,0.01369863014,0,0
20,5,0,0,0.06172839506,5,1
20,5,1,0,0.04301075269,0,0
20,5,0,0,0.02666666667,3,1
20,5,0,0,0.05555555556,0,0
20,5,2,0,0.02857142857,0,0
20,5,0,0,1,1,0
20,5,0,0,0.06451612903,3,1
20,5,0,0,0.02803738318,3,1
20,5,0,0,0.02222222222,0,0
20,5,1,0,0.02469135802,1,0
20,5,0,0,0.03738317757,0,0
20,5,1,0,0.07216494845,1,0
20,5,2,0,0.1097560976,3,1
20,5,0,0,0.03896103896,0,0
20,5,0,0,0.02197802198,0,0
20,5,1,0,0.04166666667,5,1
20,5,0,0,0.0253164557,2,0
20,5,0,0,0.08080808081,0,0
20,5,0,0,0.02597402597,0,0
20,5,1,0,0.04761904762,7,1
20,5,2,0,0.03333333333,4,1
20,5,0,0,0.03092783505,0,0
19,1,0,0,0.02380952381,1,0
19,1,0,0,0.01234567901,0,0
19,1,0,0,0.04166666667,2,0
19,3,0,0,0.04938271605,4,1
19,4,0,0,0.02597402597,3,1
19,4,0,0,0.04109589041,2,0
19,4,2,1,0.0206185567,3,1
19,4,0,0,0.02597402597,3,1
19,5,0,0,0.02898550725,1,0
19,5,2,0,0.03157894737,0,0
19,5,0,0,0.04347826087,2,0
19,5,0,0,0.01086956522,10,1
19,5,0,0,0.02631578947,4,1
19,5,0,0,0.01315789474,1,0
19,5,0,0,0.05,3,1
19,5,0,0,0.04395604396,1,0
19,5,0,0,0.02739726027,4,1
19,5,1,0,0.0375,0,0
19,5,0,0,0.03409090909,3,1
19,5,0,0,0.0487804878,1,0
19,5,0,0,0.0487804878,0,0
19,5,0,0,0.0375,0,0
19,5,0,0,0.03174603175,0,0
19,5,0,0,0.02352941176,2,0
19,5,0,0,0.02352941176,0,0
19,5,0,0,0,10,1
19,5,1,0,0.025,3,1
18,1,0,0,0.02941176471,3,1
18,1,0,1,0.01538461538,31,1
18,1,0,0,0.04347826087,4,1
18,3,1,0,0.1388888889,3,1
18,4,0,0,0.01315789474,1,0
18,5,1,0,0.04,3,1
18,5,0,0,0.06060606061,7,1
18,5,0,0,0.02816901408,1,0
18,5,0,0,0.025,0,0
18,5,0,0,0.03157894737,10,1
18,5,0,0,0.01282051282,6,1
18,5,0,0,0.04347826087,3,1
18,5,0,0,0.07317073171,0,0
18,5,1,0,0.07594936709,2,0
18,5,3,0,0.04054054054,2,0
18,5,1,0,0.0243902439,0,0
18,5,0,0,0.1392405063,7,1
18,5,0,0,0.0253164557,4,1
18,5,0,0,0.04938271605,1,0
18,5,1,0,0.02564102564,1,0
18,5,0,0,0.04819277108,1,0
18,5,0,0,0.05,0,0
17,1,0,0,0.01492537313,4,1
17,1,0,0,0.0447761194,7,1
17,2,0,0,0.02597402597,0,0
17,3,0,0,0.02941176471,4,1
17,3,0,0,0.07462686567,1,0
17,4,1,0,0.01136363636,3,1
17,4,1,0,0.03225806452,1,0
17,4,0,0,0.0119047619,0,0
17,4,0,0,0.01282051282,1,0
17,5,2,1,0.05714285714,5,1
17,5,0,0,0.02777777778,0,0
17,5,0,0,0.08823529412,3,1
17,5,1,0,0.1090909091,0,0
17,5,0,0,0.015625,6,1
17,5,0,0,0.9473684211,0,0
17,5,3,0,0.05882352941,8,1
17,5,0,0,0.06153846154,1,0
17,5,0,0,0.01176470588,12,1
17,5,0,0,0.02631578947,3,1
17,5,1,0,0.03125,1,0
17,5,0,0,0.03797468354,0,0
17,5,1,0,0.01492537313,5,1
17,5,0,0,0.06097560976,6,1
17,5,0,0,0.025,3,1
17,5,3,0,0,0,0
17,5,0,0,0.06493506494,1,0
17,5,3,0,0.07575757576,0,0
16,2,0,0,0,0,0
16,4,0,0,0.02564102564,8,1
16,4,0,0,0.02985074627,2,0
16,4,0,0,0.04166666667,0,0
16,5,1,0,0.06493506494,0,0
16,5,0,0,0.02777777778,4,1
16,5,0,0,0,1,0
16,5,1,0,0.04545454545,1,0
16,5,0,0,0.05,0,0
16,5,2,0,0.1632653061,3,1
16,5,0,0,0.02469135802,6,1
16,5,0,0,0,1,0
16,5,1,0,0.03278688525,1,0
16,5,1,0,0.03773584906,0,0
16,5,0,0,0.04,0,0
16,5,2,0,0.05172413793,0,0
16,5,2,0,0.01408450704,6,1
16,5,1,0,0.02380952381,1,0
16,5,1,0,0.03333333333,1,0
16,5,0,0,0.04938271605,0,0
16,5,0,0,0.04545454545,0,0
16,5,3,0,0.02666666667,0,0
16,5,0,0,0.02702702703,0,0
15,1,0,0,0.05357142857,9,1
15,1,0,0,0.07407407407,16,1
15,2,0,0,0.03703703704,9,1
15,4,0,0,0.08823529412,8,1
15,4,0,0,0.01754385965,0,0
15,4,0,0,0.04,0,0
15,5,1,0,0.06976744186,1,0
15,5,0,0,0.03636363636,4,1
15,5,0,0,0.02631578947,3,1
15,5,0,0,0.04411764706,3,1
15,5,0,1,0.01298701299,1,0
15,5,0,0,0.01538461538,10,1
15,5,0,0,0.07142857143,2,0
15,5,0,0,0.06666666667,1,0
15,5,0,0,0,4,1
15,5,0,0,0.03703703704,1,0
15,5,0,0,0.03846153846,4,1
15,5,1,0,0.05357142857,0,0
15,5,1,0,0.01666666667,10,1
15,5,0,0,0.01724137931,5,1
15,5,0,0,0.03174603175,1,0
15,5,0,0,0.05882352941,2,0
15,5,1,0,0.0303030303,0,0
15,5,0,0,0.02898550725,0,0
15,5,2,0,0.06349206349,0,0
14,1,0,0,0.0447761194,12,1
14,5,1,0,0.9574468085,4,1
14,5,0,0,0.04166666667,3,1
14,5,0,0,0.03448275862,1,0
14,5,0,0,0.1,4,1
14,5,0,0,0.05454545455,1,0
13,1,0,0,0.04109589041,1,0
13,4,0,0,0.05263157895,2,0
13,5,0,0,0.0447761194,3,1
13,5,0,0,0.01470588235,0,0
13,5,0,0,0.1379310345,0,0
6,5,0,0,0.03333333333,0,0
